150,100,100,100
92,98,8
78,27,75
91,84,29
88,66,31
48,94,83
55,77,80
68,80,18
72,75,36
96,78,42
34,71,82
82,74,7
83,83,86
74,44,78
75,74,39
85,93,21
83,93,9
69,84,47
78,75,24
13,84,98
91,8,73
95,79,60
70,47,91
78,88,76
79,80,42
86,96,95
81,93,8
97,95,35
93,74,8
78,66,12
56,71,62
76,77,40
93,53,81
70,95,36
41,88,77
34,30,14
90,21,95
73,15,84
24,99,84
84,79,13
83,75,1
38,83,69
83,90,46
37,18,3
79,92,19
77,83,32
98,71,32
81,75,33
74,69,43
87,77,47
18,3,25
85,26,73
89,77,12
73,36,75
95,76,5
88,91,16
75,76,26
74,72,40
97,76,44
31,99,66
34,86,75
70,76,28
69,3,92
75,84,16
71,16,75
73,93,47
84,87,8
68,93,45
77,32,88
59,98,91
32,80,72
40,68,75
93,87,2
71,82,33
73,93,34
70,96,48
70,81,45
90,91,85
94,75,29
77,77,45
78,85,55
85,92,33
90,82,22
79,71,49
84,78,20
73,99,11
82,72,36
72,76,10
78,36,88
85,72,34
76,31,73
16,16,43
92,81,11
88,90,26
18,21,6
79,94,35
97,87,10
91,77,2
99,71,44
30,73,87
96,67,21
86,78,49
70,82,39
12,73,85
85,94,31
74,96,34
8,29,29
25,49,26
26,88,90
89,88,24
68,45,96
16,45,32
61,55,74
98,97,43
70,99,6
84,90,41
84,9,86
45,12,10
81,69,21
85,84,43
70,23,70
74,81,36
87,85,43
71,67,17
82,72,38
39,31,25
96,6,98
89,99,3
83,82,36
82,43,68
88,75,16
95,89,37
34,24,49
69,93,3
18,88,78
76,80,25
35,92,96
34,31,19
2,71,82
95,69,29
96,96,22
82,67,13
51,83,92
92,84,45
99,88,16
94,5,77
69,90,37
89,51,62
90,92,17
71,80,39
77,84,33
