200,100,100,100
85,47,98
48,66,92
14,67,76
26,92,97
96,46,80
28,91,75
81,95,16
25,95,97
14,80,79
77,60,73
90,81,53
51,64,92
24,67,72
39,67,80
9,76,98
98,74,40
38,83,97
69,63,60
1,71,91
8,82,79
1,47,28
18,74,71
91,89,18
77,87,93
44,70,76
47,71,85
39,95,77
73,50,80
49,92,99
16,77,77
17,93,80
20,88,74
8,81,73
46,71,77
38,73,92
71,79,8
48,84,90
99,45,93
3,99,88
25,95,80
35,78,67
33,74,78
98,73,46
26,90,92
9,7,27
48,83,67
29,82,73
39,99,68
6,95,81
74,58,66
35,82,70
17,82,76
10,16,37
42,85,72
27,90,79
15,85,91
13,71,73
19,98,86
32,90,70
36,96,70
24,74,80
28,68,82
14,89,92
27,88,80
27,67,94
98,64,58
7,72,71
76,80,23
18,15,10
32,83,82
39,92,90
23,70,70
35,76,70
97,46,98
28,98,75
68,95,49
67,84,3
94,98,67
80,55,66
44,73,72
34,97,89
41,71,73
24,98,98
36,20,22
37,81,79
22,75,75
35,67,94
13,78,95
35,33,25
87,50,77
6,92,91
7,86,87
98,93,46
93,48,81
95,41,81
99,49,85
42,97,81
56,75,98
49,74,75
36,93,69
40,84,74
10,72,97
6,49,13
12,12,9
13,67,89
43,78,73
21,84,80
48,68,79
7,82,76
35,99,98
24,74,95
25,75,78
35,69,74
43,97,80
50,85,93
37,85,74
3,70,89
29,95,75
37,88,93
7,76,89
31,92,71
19,72,95
66,75,32
68,18,95
39,67,86
38,81,67
47,44,3
85,98,42
82,79,11
22,97,76
75,78,52
24,72,68
7,97,95
19,73,83
39,70,75
21,86,86
89,46,97
87,68,19
89,71,16
44,16,21
91,74,41
4,94,72
17,82,85
45,76,75
50,78,61
22,94,68
44,85,77
36,98,81
43,27,44
45,73,92
4,91,74
97,85,35
26,67,76
27,76,73
87,29,94
54,73,61
94,36,78
8,82,72
46,78,90
28,34,31
72,82,92
42,38,25
33,93,75
18,91,79
14,37,31
34,93,67
61,77,67
97,84,18
25,85,90
21,98,81
33,93,67
38,89,92
34,88,77
44,82,99
66,34,92
36,75,85
96,93,49
22,87,92
32,67,96
67,91,16
34,80,68
78,73,22
45,73,92
70,17,71
81,68,27
42,90,98
84,20,69
20,81,85
26,75,93
11,77,75
67,93,89
3,89,95
28,99,73
87,23,83
17,90,95
3,10,28
32,22,40
76,21,89
23,91,81
94,71,20
