150,100,100,100
71,30,89
87,45,95
75,82,49
1,89,94
4,76,73
9,44,9
4,42,19
28,99,94
51,82,76
45,76,85
41,75,68
93,35,71
23,68,70
27,95,93
8,97,78
23,87,75
89,54,63
16,75,81
17,97,69
11,29,27
28,99,69
5,69,79
20,96,90
21,75,99
89,62,51
27,86,97
44,70,79
80,70,48
28,85,67
36,99,83
4,67,98
88,84,16
85,85,75
66,87,75
74,93,55
41,17,36
5,84,94
26,18,41
5,81,91
12,30,15
27,25,7
36,71,85
49,31,3
2,75,95
46,92,83
58,56,85
7,89,96
2,1,27
33,73,79
97,84,38
28,86,92
70,16,91
34,16,36
22,89,90
39,72,86
34,44,8
13,81,87
25,86,68
74,23,93
26,25,45
1,84,72
22,89,95
20,2,22
13,79,92
12,21,8
1,89,93
34,82,67
49,89,90
16,45,43
70,80,44
67,47,66
77,11,81
7,41,39
81,3,97
5,69,80
40,85,68
19,67,82
20,73,79
24,96,72
31,91,77
79,74,32
12,88,92
21,77,88
67,10,74
19,87,69
34,69,77
67,26,97
4,66,86
76,93,16
77,96,17
16,87,94
79,68,30
37,97,97
24,35,10
88,75,16
80,37,94
42,97,84
94,70,26
9,42,28
35,90,70
94,53,87
42,81,66
7,69,69
72,16,94
29,69,98
7,87,70
40,89,81
50,62,85
32,75,88
47,90,93
41,66,96
22,89,88
71,3,80
85,87,17
83,89,62
1,31,24
24,77,73
35,77,97
29,94,93
11,43,12
6,79,99
94,97,87
69,78,8
73,80,94
44,87,85
86,27,96
79,13,87
3,77,70
25,75,74
80,78,36
29,85,69
24,76,70
40,77,68
43,69,86
61,83,55
28,86,95
41,67,81
70,80,12
43,70,67
23,13,26
23,94,82
28,94,74
8,69,73
6,79,92
4,82,76
13,89,76
20,45,44
40,97,92
70,81,89
42,69,68
