200,100,100,100
46,81,95
70,35,87
79,17,76
92,8,83
74,86,33
79,19,83
29,20,26
30,25,17
18,92,99
87,21,78
12,25,34
69,25,75
83,21,72
87,17,85
72,17,86
6,40,5
46,71,95
99,32,98
98,19,87
71,59,93
8,47,7
3,93,99
84,13,90
70,35,91
81,44,85
81,18,91
23,71,71
98,53,64
87,53,61
98,14,80
96,2,68
6,12,3
99,4,92
95,31,76
82,2,88
44,83,79
30,91,88
91,12,86
77,78,65
85,15,85
88,12,94
77,16,76
83,23,98
87,21,76
69,15,73
86,45,95
89,25,98
79,3,87
81,45,78
14,15,21
87,24,77
31,70,94
58,59,91
69,8,90
67,9,82
35,9,16
39,77,85
86,69,36
84,6,89
86,33,85
67,19,86
61,80,75
34,71,84
64,73,79
41,84,98
86,27,94
67,46,93
72,49,89
71,98,35
69,9,74
78,47,82
86,18,70
48,5,24
57,68,96
80,4,97
31,82,72
17,98,72
76,46,70
16,92,72
91,38,67
76,24,93
75,10,84
90,21,70
86,33,70
85,96,31
85,41,83
17,84,98
68,39,70
77,19,85
35,30,25
89,92,23
72,29,67
94,15,95
34,6,5
97,41,90
67,96,49
37,74,67
75,36,98
28,21,14
57,92,89
86,17,89
99,15,89
83,88,2
74,33,79
89,38,76
92,8,70
74,20,70
94,10,97
75,77,62
83,12,67
97,28,71
77,22,73
95,14,86
80,4,71
86,31,79
73,79,18
89,36,67
82,15,75
75,77,9
77,17,81
23,88,69
31,5,25
83,94,44
95,43,91
99,42,85
45,40,13
90,28,97
90,70,76
97,64,53
89,74,17
70,40,77
79,93,17
28,3,8
96,88,10
13,80,66
73,33,73
37,75,67
86,34,85
78,21,93
88,32,78
67,66,91
13,23,35
29,80,72
3,37,37
67,44,81
17,99,72
92,16,95
24,48,12
70,33,93
76,35,79
75,32,95
80,34,77
91,31,90
83,19,70
89,83,95
94,7,86
72,6,92
21,72,68
81,67,27
86,35,95
37,86,97
92,4,81
95,31,67
98,33,78
87,12,86
75,27,78
77,1,81
80,12,84
69,97,77
68,40,84
70,29,88
80,22,95
42,22,16
72,88,99
22,86,91
88,90,30
79,10,79
92,41,93
95,93,56
78,12,74
86,3,94
32,34,36
66,19,99
87,16,97
91,16,83
87,40,74
52,55,50
68,14,71
92,50,75
1,81,91
80,45,93
91,41,75
66,57,96
90,42,95
80,25,82
96,27,86
72,1,85
75,43,72
67,23,99
26,74,66
