200,40,40,40
17,13,14
17,34,17
18,29,38
25,7,1
34,36,13
8,13,15
9,31,37
30,37,17
32,6,20
27,8,2
16,4,18
30,19,10
32,36,10
23,12,6
21,24,29
19,10,11
17,39,27
10,23,31
26,6,22
15,33,28
33,32,5
37,6,27
30,17,28
29,30,4
32,2,19
27,3,39
22,2,27
37,35,17
9,10,13
32,7,28
14,5,19
30,17,10
12,32,38
6,30,37
33,29,3
33,19,5
13,13,12
38,12,37
18,13,12
39,12,29
24,19,32
30,16,13
37,23,23
29,36,33
3,13,2
7,14,28
2,25,10
10,2,5
29,15,1
10,15,7
37,12,31
20,24,21
22,27,28
14,17,32
32,32,3
31,15,18
4,24,10
9,28,8
17,17,15
35,26,26
2,21,33
30,8,29
33,15,4
28,33,3
9,8,8
14,20,6
16,13,6
28,39,7
24,14,3
22,37,37
31,28,4
30,14,30
26,5,21
19,34,34
2,38,28
31,25,35
29,2,9
28,36,6
28,13,18
3,21,29
10,2,19
31,9,3
4,9,12
14,26,24
11,12,17
16,2,9
26,9,32
16,7,11
4,21,11
31,3,31
9,2,10
33,17,29
9,11,22
19,7,17
13,17,14
7,31,36
30,18,32
30,14,30
32,39,3
8,15,21
29,37,3
4,3,23
1,29,5
1,3,11
25,22,28
26,2,4
35,13,35
17,31,20
33,31,1
38,9,31
13,35,30
22,8,24
1,3,2
18,17,18
9,31,13
7,33,30
31,19,34
20,12,26
21,3,23
6,27,9
5,31,22
24,11,28
11,31,29
21,21,5
5,8,33
17,37,29
8,26,22
15,25,22
16,31,28
34,18,36
17,12,30
22,22,1
35,38,3
15,16,6
18,29,30
20,19,15
30,27,26
18,10,6
6,31,20
30,20,11
35,18,26
34,32,5
4,16,11
30,20,31
6,31,28
33,29,37
34,1,30
14,18,3
34,34,5
39,32,12
1,12,22
30,38,19
29,19,13
36,3,28
17,23,30
16,24,33
27,30,27
16,27,35
38,37,5
4,23,23
32,14,15
13,20,19
30,31,24
26,33,20
26,24,4
25,30,29
31,17,35
16,27,35
9,9,21
13,31,14
30,31,28
6,28,19
29,35,4
39,11,27
26,24,29
34,8,34
26,5,15
25,27,22
17,11,11
38,12,34
21,26,38
18,16,6
13,16,19
14,10,14
25,21,20
26,19,19
31,33,4
27,26,2
31,29,18
7,19,19
30,37,29
37,31,8
19,10,19
6,38,28
4,14,18
2,13,14
28,8,37
8,5,4
4,22,12
7,20,24
