100,100,100,100
27,87,71
74,43,95
44,92,71
13,22,13
16,98,94
16,21,36
82,72,48
15,35,23
86,88,48
86,88,35
98,52,73
24,35,34
16,16,22
33,40,28
21,28,46
84,82,42
42,35,30
27,26,39
20,8,47
36,11,3
34,78,94
94,89,40
21,20,38
30,4,33
54,78,64
35,48,33
19,80,68
72,95,27
7,27,17
2,11,2
19,22,26
42,7,10
1,69,97
77,96,42
35,28,49
89,2,94
44,23,23
36,48,45
64,96,62
46,8,21
76,74,34
68,73,18
36,29,33
50,98,79
2,15,42
42,41,5
4,7,22
85,10,79
10,18,32
1,6,32
67,69,3
23,38,20
67,76,43
52,90,81
34,41,17
22,8,13
7,2,30
36,4,12
78,62,97
61,63,65
26,12,30
41,35,11
30,77,76
4,93,72
81,4,99
68,75,69
22,16,47
84,48,95
85,42,96
73,45,83
82,37,77
39,42,41
47,3,28
11,92,72
19,8,8
33,17,11
49,43,45
98,99,85
70,97,59
18,28,1
23,4,22
43,26,27
46,44,10
45,23,45
39,17,9
41,41,17
36,17,30
27,25,10
6,18,29
15,11,15
6,37,12
69,24,91
70,40,93
23,25,33
27,33,34
26,23,17
80,69,89
31,6,23
83,89,78
73,86,47
