200,100,100,100
9,13,18
47,12,22
72,82,80
35,14,36
17,46,35
83,68,8
76,86,30
4,9,7
11,5,13
33,41,3
30,2,13
26,19,29
15,3,28
25,7,41
33,73,96
88,36,96
44,93,87
16,20,25
42,89,96
18,95,67
36,35,20
71,45,90
78,75,57
19,23,16
96,93,49
14,38,30
22,71,67
3,12,4
64,82,89
9,9,28
20,10,23
38,16,2
2,23,37
86,14,73
76,96,42
80,67,27
44,47,4
71,18,68
9,26,25
98,67,7
32,33,14
25,32,30
27,2,16
73,59,61
86,94,65
75,58,68
22,7,1
83,28,74
12,11,49
47,34,45
35,48,30
98,54,65
24,20,21
21,14,48
52,87,80
47,25,25
71,85,20
4,32,10
4,28,47
83,68,4
33,83,79
55,85,90
25,30,38
91,81,5
24,24,32
41,18,33
93,99,28
98,13,71
13,71,78
6,31,40
34,38,11
6,42,20
69,79,12
33,6,23
93,49,78
43,98,75
34,16,3
81,36,93
2,31,43
90,35,76
96,87,62
17,42,12
24,21,34
21,14,35
29,46,49
42,4,18
24,7,7
34,14,26
67,94,18
26,5,28
22,41,18
28,35,35
31,81,85
24,22,27
22,6,2
93,67,24
37,45,33
47,5,29
34,36,33
12,13,2
17,70,87
15,23,47
4,15,38
2,3,20
25,87,72
8,30,39
45,37,11
17,7,43
73,73,28
30,87,83
15,16,43
2,2,20
64,60,92
45,6,37
26,41,32
26,38,1
30,17,13
41,44,42
34,43,8
41,31,37
35,42,43
37,13,25
91,90,78
20,31,41
29,16,41
45,18,3
18,21,30
38,20,43
34,95,70
72,19,78
42,46,18
20,27,2
39,45,25
72,81,9
77,89,24
93,26,85
36,22,1
14,87,84
89,69,8
37,86,95
74,69,41
49,93,71
70,26,87
88,5,84
8,30,27
82,36,77
99,91,26
39,42,15
39,99,96
85,71,19
5,35,41
98,74,12
74,6,94
12,35,14
9,93,99
27,7,23
46,87,79
25,8,12
23,17,7
93,5,96
30,6,18
96,9,94
13,27,38
60,74,61
77,14,93
46,22,13
10,79,70
62,99,68
73,21,86
18,44,26
92,27,91
12,1,34
70,31,80
84,76,31
34,49,1
6,27,4
92,67,72
27,32,42
27,8,5
29,32,8
99,83,12
25,18,17
36,45,1
73,95,44
78,66,92
15,9,20
12,44,32
46,8,46
30,7,9
47,3,24
71,85,11
14,28,16
41,8,2
39,12,28
15,7,43
6,5,44
11,25,10
59,65,70
16,37,31
97,90,22
