150,100,100,100
87,75,87
69,20,93
90,34,92
72,45,74
89,26,68
74,60,63
12,77,95
73,14,89
81,89,29
70,43,88
90,10,66
71,44,90
70,75,9
85,8,87
68,48,82
95,37,78
1,78,99
87,22,96
22,21,17
82,5,89
93,98,48
99,32,86
97,86,25
92,23,77
66,50,69
3,98,68
86,3,99
92,4,73
28,69,78
93,43,87
37,70,82
21,81,89
91,27,69
32,89,76
79,48,88
89,91,64
6,9,14
75,11,71
79,16,83
75,89,2
67,43,86
63,80,97
71,26,69
84,25,82
98,70,14
15,31,26
70,37,82
86,4,67
32,68,99
67,26,84
87,41,70
23,93,72
93,20,71
75,73,35
95,31,80
77,2,84
76,36,77
76,27,89
17,96,74
19,76,84
75,99,37
33,6,11
88,15,85
81,79,51
84,1,83
88,23,88
29,83,87
98,9,90
75,7,88
5,99,77
87,41,87
92,82,10
98,20,72
78,40,75
52,60,95
99,14,91
13,37,11
72,4,97
82,49,91
99,23,85
80,11,71
46,85,99
76,44,99
48,80,84
92,54,57
75,35,78
86,77,84
78,12,99
83,32,89
77,45,68
75,19,81
99,38,67
57,87,65
82,21,94
66,8,91
61,77,77
93,11,68
85,30,98
68,34,88
1,33,30
97,68,54
87,92,29
70,17,92
93,19,69
93,39,75
70,18,73
92,32,80
76,17,76
76,29,99
98,11,81
80,26,68
73,16,96
91,6,95
52,95,85
77,40,85
79,37,88
7,42,8
76,21,98
71,20,77
11,86,76
76,4,94
79,19,77
51,89,58
93,32,78
71,2,82
74,10,97
44,74,91
80,48,97
72,6,93
30,23,33
52,76,78
82,6,68
89,31,89
83,3,90
79,27,93
97,8,88
69,76,34
85,16,88
90,41,92
89,2,86
90,40,96
69,15,77
78,90,45
87,98,78
72,93,9
49,16,7
80,36,90
25,69,67
98,1,82
90,80,91
