200,100,100,100
84,98,19
65,57,73
44,61,8
39,68,68
67,67,5
73,39,97
38,44,49
25,97,74
3,74,98
42,3,2
42,15,43
86,22,71
30,66,21
83,8,86
16,4,12
43,95,98
66,69,72
73,27,76
31,38,47
96,9,76
40,18,72
87,66,40
90,54,91
30,85,93
6,10,7
81,5,74
95,20,84
48,6,36
8,82,41
81,87,62
71,83,60
94,95,20
31,98,85
99,80,31
29,26,34
84,91,71
98,7,1
3,33,18
51,54,18
97,54,87
59,82,69
65,89,66
45,54,94
75,58,24
69,77,27
89,80,79
3,17,36
62,43,88
16,90,4
90,5,94
15,68,95
38,1,4
95,15,89
92,38,82
97,68,59
78,43,77
82,30,98
54,30,89
83,12,68
86,99,25
90,35,84
24,8,57
21,95,77
68,90,29
96,24,18
44,12,46
47,30,45
26,4,5
75,79,44
50,10,14
23,24,2
4,7,36
67,99,25
40,88,93
12,98,78
15,84,88
78,96,86
73,78,7
62,65,18
34,91,9
61,77,78
78,4,72
2,31,39
45,44,51
63,42,44
89,68,58
47,87,58
32,30,84
48,77,12
11,84,91
75,63,86
80,24,71
19,91,95
41,92,74
81,41,46
92,31,39
13,76,18
12,82,89
34,14,98
16,34,47
29,64,26
82,41,56
83,68,39
43,71,32
88,51,71
69,95,69
96,52,82
19,92,69
6,96,69
39,18,98
43,44,12
75,96,97
82,80,30
37,20,17
17,20,28
67,92,89
39,40,85
17,47,64
29,48,3
75,70,39
80,74,87
90,56,32
78,93,9
95,23,45
99,87,84
33,81,74
35,3,13
78,81,35
5,16,57
27,19,87
13,15,55
19,39,2
73,49,73
98,28,2
95,90,96
29,69,34
86,13,31
98,84,32
61,63,86
62,78,75
63,73,85
78,37,29
81,94,70
76,75,63
91,74,1
40,78,1
62,39,14
91,69,56
45,33,89
52,83,96
8,84,1
68,74,21
48,62,88
25,96,26
29,68,41
97,22,39
98,90,12
37,49,67
18,79,98
5,18,40
78,2,6
2,19,51
56,41,33
39,26,17
73,84,7
27,77,74
33,16,91
78,96,88
22,67,85
82,76,49
8,74,71
44,11,2
1,27,50
71,75,53
49,10,30
88,53,36
90,54,81
76,25,70
41,60,36
78,50,55
20,40,88
67,2,97
72,9,74
84,79,15
76,54,76
73,77,50
81,4,38
94,23,90
83,58,98
85,12,89
87,4,42
77,39,77
70,12,76
15,10,30
93,31,50
56,75,79
35,93,78
47,34,18
1,72,95
82,82,38
