100,40,40,40
7,28,29
30,13,38
34,3,6
30,14,23
21,11,22
32,22,34
8,13,14
36,6,28
35,39,34
27,30,12
2,6,8
19,16,12
5,15,15
31,14,21
29,31,13
29,12,37
15,12,3
23,3,32
29,33,13
32,17,25
32,18,23
10,32,38
34,8,29
19,34,15
2,10,20
29,33,21
23,12,30
8,12,8
27,26,30
2,1,17
34,16,33
37,37,36
22,28,10
2,31,4
26,29,34
18,28,7
2,11,13
9,3,15
17,1,18
4,15,3
5,34,6
7,19,5
7,23,2
23,32,18
6,38,32
35,6,33
21,16,30
38,35,21
27,24,12
26,15,31
24,5,22
17,8,11
25,21,8
20,20,6
2,19,14
14,11,27
29,28,28
3,17,21
19,20,18
1,29,4
7,14,1
3,26,26
17,22,25
32,34,27
2,9,21
17,13,3
23,12,10
14,28,6
34,2,31
12,18,20
39,37,18
13,7,16
6,14,31
31,12,2
23,20,26
27,27,19
36,34,26
35,27,39
3,2,24
25,3,17
31,22,19
30,16,25
15,12,19
7,33,22
17,10,15
14,39,29
12,35,37
10,5,15
32,20,30
11,12,19
23,18,15
39,37,37
18,11,12
35,27,18
17,1,5
37,38,36
18,8,17
34,37,32
23,19,4
14,18,31
