100,100,100,100
94,10,97
22,18,30
71,39,82
89,36,97
2,87,67
83,2,69
92,1,83
90,31,82
84,25,73
76,57,94
86,35,94
93,7,74
94,71,34
71,24,78
96,86,46
97,29,69
88,32,97
99,42,79
70,35,70
97,94,18
68,2,96
67,45,74
71,14,72
10,16,12
99,29,74
73,1,92
98,49,92
83,81,12
70,9,66
81,69,55
94,30,88
75,93,8
96,19,71
22,69,85
55,92,99
93,36,68
72,47,80
26,29,47
80,11,76
69,66,86
68,9,96
61,89,90
67,16,84
77,94,45
34,76,70
82,5,86
88,12,71
91,88,55
73,45,72
90,74,4
84,30,99
88,14,91
80,30,74
29,82,91
72,13,72
97,25,69
83,10,78
10,38,5
53,77,87
88,41,78
66,43,80
94,2,87
31,39,48
48,27,24
73,3,87
87,16,78
32,28,2
81,33,90
71,35,80
69,46,83
83,38,95
94,48,79
77,74,95
29,28,17
96,90,8
74,8,71
96,25,73
69,27,97
3,44,43
97,97,8
99,87,89
90,17,86
95,22,96
74,70,14
81,35,88
68,24,72
24,69,79
93,31,94
94,47,82
67,46,67
27,36,31
97,4,75
40,7,47
93,42,90
94,46,73
86,5,83
41,37,12
69,42,90
28,12,14
80,36,95
