100,100,100,100
36,19,33
87,61,87
11,12,42
10,37,40
23,7,43
29,24,8
68,37,73
89,67,6
35,13,49
90,76,75
69,27,98
3,15,19
89,26,72
32,43,49
2,4,46
91,30,90
26,82,85
24,2,4
28,48,33
33,49,30
8,67,86
74,20,82
34,34,37
13,22,46
47,34,36
93,33,87
46,44,33
8,89,98
26,3,10
71,38,91
78,2,79
12,46,6
38,9,23
83,28,91
33,47,8
3,48,48
51,87,85
7,7,38
85,34,79
88,22,85
87,95,22
8,6,20
91,88,23
27,36,17
16,30,2
41,36,25
7,21,36
68,77,38
15,76,67
23,33,29
11,6,47
17,6,15
40,41,8
29,2,42
44,43,17
32,28,2
14,33,45
27,11,19
31,11,42
98,71,20
51,73,60
5,34,1
37,70,86
76,94,3
36,29,15
30,5,6
34,24,35
82,49,71
17,35,36
15,83,86
28,11,45
77,26,97
34,10,2
92,36,99
10,39,3
5,11,33
4,43,11
38,33,11
18,19,15
94,99,41
31,4,2
59,50,96
41,4,11
90,64,66
9,5,32
26,35,40
48,44,31
48,36,11
24,80,97
21,69,86
84,81,34
5,47,35
38,35,11
27,21,27
46,37,18
27,94,89
74,95,13
21,11,39
23,73,73
73,79,26
