150,100,100,100
21,84,83
99,72,13
60,52,99
14,91,85
33,43,2
49,74,90
23,35,15
36,3,49
19,6,5
27,22,37
48,36,30
34,66,94
94,18,90
98,98,63
15,25,7
42,47,9
80,72,47
39,38,29
60,86,91
95,37,85
24,49,22
13,44,46
13,39,32
77,61,96
90,65,59
83,42,86
99,68,54
31,48,39
28,12,15
25,41,32
28,21,12
6,20,17
31,33,28
87,35,77
13,11,42
36,14,35
31,46,21
15,40,45
37,12,27
38,38,20
26,90,92
46,32,15
48,10,14
19,2,22
86,36,82
98,73,17
16,15,17
18,95,81
11,11,33
4,47,6
18,39,24
81,84,38
22,21,3
86,25,98
5,19,11
13,18,7
32,49,34
29,44,47
94,38,67
22,19,12
92,47,77
22,33,30
6,18,26
3,6,27
22,67,70
67,71,43
92,82,35
44,47,49
26,14,19
22,32,10
25,99,87
38,34,30
37,30,30
97,50,99
10,12,8
49,6,45
98,84,72
37,36,6
3,22,43
92,25,88
75,92,61
49,12,44
26,1,36
48,45,19
18,32,10
19,15,12
23,32,5
16,6,30
12,49,22
37,2,47
20,23,4
48,5,1
84,22,74
17,5,49
35,46,20
70,76,34
48,23,44
9,42,14
17,77,92
19,25,10
97,44,88
20,32,47
44,44,10
13,3,40
40,22,44
75,4,91
1,15,3
31,7,37
27,90,90
37,40,26
32,28,25
78,71,43
94,36,75
93,85,96
18,30,48
39,34,12
30,21,31
29,27,26
75,14,96
44,9,8
78,3,87
8,19,9
32,16,47
6,17,47
48,26,11
11,92,88
39,11,47
5,45,1
63,57,64
96,7,75
41,14,27
85,19,83
15,43,48
26,19,36
2,34,23
47,25,29
59,72,50
19,32,18
41,23,36
12,85,75
69,29,92
87,49,86
41,74,84
73,11,96
94,73,19
19,27,22
18,2,27
3,45,2
48,3,48
35,82,71
