100,100,100,100
95,41,95
84,42,80
68,24,70
3,78,73
71,13,97
7,79,97
87,49,75
77,40,87
98,49,93
81,49,69
80,11,75
40,20,46
43,76,84
8,11,10
84,39,87
88,33,74
69,16,98
98,43,94
89,33,91
90,31,94
87,25,83
4,74,85
85,23,72
85,76,23
7,40,34
96,2,72
92,27,68
85,30,83
95,17,89
78,92,68
85,44,66
78,66,21
77,3,71
56,78,88
89,21,67
73,83,31
86,90,69
81,12,77
77,26,79
40,77,90
29,24,49
86,24,98
21,5,4
81,68,25
62,76,77
87,11,92
40,94,94
51,87,50
11,6,9
77,4,85
90,28,81
88,32,70
17,26,8
78,12,99
88,1,76
96,13,81
77,17,81
92,15,91
81,45,77
87,97,34
95,20,93
67,11,74
69,85,47
36,76,97
82,33,82
70,33,77
91,40,98
73,16,79
13,97,97
4,11,48
77,37,81
97,43,91
92,8,86
92,48,96
95,10,78
74,67,3
79,36,92
89,91,33
81,20,77
86,10,95
87,78,5
82,12,96
44,44,41
93,28,86
68,30,92
81,2,69
30,86,91
99,24,68
84,3,69
85,5,79
19,10,26
84,47,99
86,34,71
6,36,17
77,19,71
95,21,79
47,23,36
82,56,71
84,7,97
95,4,95
