200,100,100,100
79,80,33
93,64,57
95,52,76
90,67,52
70,93,98
85,69,62
91,71,55
70,24,68
82,19,66
68,91,45
93,86,71
83,65,89
59,93,67
91,96,73
83,17,84
59,71,73
87,89,33
67,87,67
90,64,81
89,72,50
68,8,86
85,82,68
11,36,11
43,1,5
68,91,81
74,83,46
43,68,75
5,81,87
87,39,90
62,84,74
96,85,81
96,12,95
62,80,98
70,87,78
52,71,94
71,85,83
85,65,90
17,67,68
67,74,87
93,81,91
72,74,69
50,90,84
74,59,89
50,54,67
1,14,45
66,72,90
67,62,63
96,57,74
92,71,86
78,73,14
59,55,58
86,46,76
84,69,56
18,72,94
63,95,76
67,77,52
22,92,72
64,50,63
65,73,73
29,94,94
31,6,34
87,98,22
36,78,73
89,6,80
85,50,73
98,77,40
81,87,41
12,93,91
59,56,63
89,66,62
76,37,97
50,75,59
94,91,98
90,84,98
46,90,75
60,97,94
69,93,74
74,82,97
95,83,30
96,84,69
28,5,37
4,87,97
85,93,70
96,89,56
99,71,62
75,98,70
57,89,90
83,51,66
70,25,94
52,68,99
5,75,72
37,33,26
32,6,18
21,16,34
87,55,92
67,81,89
81,39,79
3,6,34
92,81,92
16,30,4
9,30,10
85,94,72
63,73,53
75,53,58
30,33,2
97,84,85
9,74,69
64,87,52
74,98,41
72,62,85
89,52,91
66,71,74
81,77,6
62,97,84
79,98,18
74,69,87
79,52,75
38,90,84
19,41,32
70,4,67
71,94,54
57,87,74
86,96,12
72,71,53
52,74,75
77,67,72
75,81,77
58,51,59
69,93,74
94,86,16
61,51,91
76,24,82
87,37,80
21,12,25
87,75,73
74,79,57
58,55,50
54,57,73
98,70,91
94,77,81
96,97,60
65,72,75
67,53,64
15,67,76
90,93,93
78,11,80
70,74,64
87,71,82
25,93,81
59,94,61
43,69,91
80,75,19
75,86,76
63,61,84
67,56,95
60,87,96
82,75,55
50,57,54
83,94,82
67,73,58
48,33,22
83,77,22
68,22,80
62,71,91
51,53,89
76,79,17
67,72,94
83,87,9
98,71,69
64,93,58
80,87,64
95,73,38
99,88,13
67,98,76
85,96,75
95,48,77
91,55,53
80,82,82
8,97,88
19,6,18
52,99,50
61,73,52
25,14,29
30,45,35
70,56,65
65,74,58
14,79,95
75,63,53
32,7,40
98,56,76
73,93,92
57,83,56
47,72,91
87,90,84
36,81,70
52,59,68
32,32,39
84,82,52
65,76,71
8,40,17
