100,100,100,100
46,20,30
34,10,79
41,12,55
72,21,96
39,87,66
76,72,24
76,39,77
59,70,52
90,32,99
60,90,69
85,66,68
73,73,65
8,39,16
37,98,97
22,80,76
34,14,42
70,99,64
86,39,90
23,98,67
36,98,78
8,28,42
38,63,29
75,83,87
90,43,72
12,80,68
27,80,96
14,68,89
5,25,89
67,46,34
20,34,11
76,80,16
36,30,11
60,78,47
85,5,88
87,21,61
15,87,62
88,2,98
49,3,5
39,35,26
21,62,18
67,47,97
71,1,68
67,74,38
90,20,98
42,45,7
73,82,58
90,90,41
86,39,87
49,90,75
23,93,43
54,50,94
25,43,91
24,85,67
72,9,98
99,26,7
30,80,95
93,78,8
13,70,95
37,87,61
74,25,71
65,56,96
50,90,14
98,79,52
79,14,88
94,91,23
10,3,35
29,86,49
19,18,13
33,93,99
6,10,41
51,53,38
89,43,70
44,91,71
81,23,99
38,35,16
7,27,95
39,89,80
33,67,2
72,26,96
6,29,43
96,90,9
99,93,73
19,57,62
72,91,15
91,67,9
4,32,38
92,85,33
98,37,37
71,37,85
97,26,73
62,97,81
95,49,98
41,26,92
59,89,48
58,69,91
83,72,52
64,21,85
40,28,57
2,64,15
95,14,88
