150,40,40,40
17,29,9
15,34,38
12,31,30
36,21,39
25,3,20
4,37,37
6,38,30
29,13,34
12,7,18
2,27,5
37,37,3
5,16,2
33,35,1
7,1,8
32,6,5
17,2,24
2,32,17
22,29,27
14,39,29
9,10,31
14,6,9
27,34,36
7,29,27
5,35,36
39,16,27
27,27,9
31,9,37
27,36,28
29,32,20
23,25,1
31,32,29
25,29,26
4,12,29
8,15,1
33,27,2
22,14,30
38,28,25
2,20,1
28,39,22
11,9,6
19,4,29
11,3,19
35,20,34
7,3,7
9,36,35
14,37,33
30,24,6
31,39,7
32,8,26
34,24,20
29,33,5
30,9,25
33,35,1
17,19,3
25,6,17
2,13,17
15,26,21
2,2,21
17,29,36
17,23,8
1,12,6
5,9,15
24,1,28
29,39,19
39,15,35
25,1,26
13,29,17
31,3,32
2,11,2
25,22,26
2,34,36
27,26,27
2,11,13
31,4,30
7,27,27
31,16,29
8,7,7
1,14,19
27,9,4
20,20,32
3,16,6
33,37,19
2,24,21
13,30,21
35,39,27
10,10,30
28,10,4
6,38,30
16,4,24
21,36,21
16,32,3
1,1,21
32,27,21
27,26,10
10,6,16
20,21,24
8,29,35
3,32,38
16,16,32
11,25,34
4,16,33
9,27,17
13,11,11
26,13,13
38,13,38
2,28,34
21,32,25
21,31,30
32,11,28
28,31,37
5,30,24
15,30,37
18,4,12
2,13,7
20,1,31
1,35,33
15,14,34
15,26,17
23,2,19
22,8,20
13,28,15
29,22,23
25,12,33
28,35,16
27,14,4
34,25,23
13,18,2
24,7,4
35,13,35
39,35,37
13,11,19
13,35,32
38,25,30
28,35,1
1,18,31
15,32,24
23,4,20
28,30,27
37,9,33
25,39,34
8,7,22
36,26,5
28,35,17
34,37,10
27,25,37
34,12,35
26,22,26
30,12,27
28,31,1
33,32,1
