200,100,100,100
72,35,95
67,48,79
99,8,96
85,72,9
75,43,73
87,39,82
99,8,96
74,25,83
16,4,42
88,30,87
88,36,91
86,96,30
91,13,74
40,80,78
91,49,74
91,67,98
69,46,77
84,27,84
51,50,61
93,69,11
83,43,86
20,75,94
6,76,95
69,68,17
59,60,85
67,5,89
67,32,75
95,22,93
89,12,87
75,39,82
89,24,96
70,34,99
35,75,88
49,79,82
70,6,68
3,74,92
96,79,93
83,3,87
87,21,85
4,31,18
76,11,96
27,84,75
73,23,82
59,96,51
97,33,70
98,58,67
83,21,78
98,98,34
78,45,93
67,94,47
84,20,89
20,30,24
97,80,50
78,2,83
85,32,93
88,23,81
80,6,85
68,83,43
91,47,80
96,20,88
95,17,74
74,23,76
84,2,97
66,14,70
83,44,67
8,87,87
5,89,79
22,9,13
64,52,53
95,45,76
74,4,84
14,89,84
43,96,98
99,4,91
83,23,77
91,35,69
98,33,96
76,22,75
76,35,75
66,99,1
85,73,76
69,39,97
87,64,73
96,33,68
47,85,90
91,31,85
78,7,67
98,78,46
2,90,78
93,1,90
75,80,45
71,5,97
74,18,80
81,27,93
87,46,74
80,31,76
98,6,99
22,83,96
97,16,71
20,78,70
47,2,5
77,71,77
10,38,12
73,27,70
26,92,72
84,37,85
84,25,89
75,92,74
88,50,93
85,28,72
86,9,74
32,25,44
75,3,77
96,25,85
96,43,74
86,12,87
98,5,94
95,38,83
69,22,88
79,5,79
69,73,39
82,5,92
73,30,67
72,85,16
82,27,72
89,31,98
75,5,84
82,5,84
73,49,95
51,97,52
80,49,72
70,23,92
25,37,20
79,6,97
92,40,94
2,84,89
70,25,71
69,17,85
92,73,38
78,19,76
15,76,70
35,79,71
57,72,56
2,82,66
73,67,54
49,12,28
80,77,11
71,10,91
87,75,75
76,66,27
89,35,86
57,63,79
91,34,75
68,71,38
82,16,70
44,76,85
78,31,86
68,28,79
98,19,95
99,90,20
80,29,92
85,22,83
95,31,79
60,85,94
48,81,97
8,43,48
95,37,84
95,80,44
76,49,83
97,38,82
69,18,69
38,17,37
75,77,47
77,47,88
88,22,89
76,49,84
13,33,13
98,78,13
72,47,70
87,15,67
90,34,88
75,19,72
45,74,90
80,23,95
67,33,88
84,87,40
78,37,81
72,75,95
88,97,44
81,14,83
68,94,29
95,2,88
91,33,74
90,28,77
98,22,99
93,48,76
72,1,77
75,96,98
44,25,1
87,16,69
