100,100,100,100
67,75,38
92,17,73
10,10,44
25,57,88
85,14,74
76,71,88
98,88,88
46,69,42
51,56,75
88,78,11
54,4,37
94,22,71
54,93,57
49,38,19
34,92,66
92,76,59
28,90,71
90,98,2
85,25,98
24,85,31
19,23,66
42,47,34
22,71,80
50,58,72
78,14,90
75,97,17
3,1,27
72,15,80
79,36,91
18,74,15
94,8,98
90,75,29
92,76,37
67,68,1
37,39,8
54,18,54
48,5,27
33,85,66
22,66,69
68,76,1
14,37,41
70,82,47
24,64,64
53,73,68
2,82,13
59,91,81
62,3,31
80,82,43
90,23,90
80,74,71
63,14,74
9,30,46
59,76,54
67,93,46
60,94,83
87,11,34
16,91,16
72,96,92
11,89,71
96,77,61
46,48,2
58,96,79
97,61,87
74,91,69
93,52,9
83,84,36
53,95,99
87,68,94
98,88,7
37,80,87
40,26,28
60,92,50
25,94,81
7,45,31
75,20,90
89,81,62
64,12,93
76,77,42
32,73,71
8,15,68
89,39,92
67,15,74
12,93,76
32,90,42
31,92,19
81,96,23
89,65,77
77,56,61
86,95,26
77,12,75
26,21,72
28,74,69
97,90,45
82,14,69
28,94,85
58,87,84
77,67,67
96,43,57
13,43,48
69,5,32
