100,100,100,100
90,25,82
81,93,27
80,61,72
16,17,18
83,90,39
73,97,10
69,67,16
96,85,86
72,77,2
81,79,38
86,97,49
23,88,70
87,86,63
93,86,31
59,52,53
73,92,9
97,90,45
69,71,24
81,62,88
53,72,51
82,73,31
88,68,35
6,68,81
53,57,55
4,37,23
34,79,91
20,31,7
93,93,10
83,84,3
6,72,98
83,86,35
75,92,4
71,1,75
78,82,74
92,80,32
88,39,95
90,96,33
5,85,98
85,79,92
34,67,73
9,73,85
70,90,32
11,80,98
80,82,43
11,28,20
89,74,4
99,70,53
81,37,89
73,83,36
80,90,4
94,95,13
99,89,36
93,67,29
86,49,88
82,70,30
75,92,36
94,63,69
4,44,18
10,74,95
94,72,3
98,74,35
96,76,21
6,69,87
68,98,40
7,94,90
72,98,28
34,72,77
24,41,25
2,42,10
99,74,4
89,75,43
49,38,35
79,86,10
35,12,33
70,76,27
96,81,18
93,66,41
33,95,75
96,93,47
11,79,72
74,87,43
95,99,32
68,71,37
71,81,27
85,69,40
45,6,24
95,97,30
73,96,34
76,70,17
96,81,37
91,78,11
98,67,15
80,97,29
83,85,42
50,86,94
91,31,69
88,84,21
92,69,47
76,18,99
32,82,94
