200,100,100,100
54,88,52
78,90,25
75,72,73
96,26,98
54,59,78
92,93,81
90,76,72
74,65,96
61,75,91
95,98,65
33,1,9
64,61,73
96,83,90
44,22,19
69,78,56
76,9,95
23,69,80
90,69,85
32,93,99
98,94,57
64,88,84
84,77,43
96,83,65
50,52,64
51,97,64
89,95,96
85,87,66
1,93,73
12,80,83
24,38,19
62,58,92
81,54,88
64,64,67
95,73,19
3,17,20
55,60,89
87,78,66
91,54,57
33,93,94
90,54,87
6,7,34
76,77,48
70,93,59
35,96,87
85,73,94
19,87,92
87,78,82
91,54,66
74,99,78
56,75,63
97,54,93
98,91,93
50,60,99
92,57,80
80,84,8
96,55,79
73,73,7
78,95,96
88,2,68
66,60,85
35,72,97
85,92,92
79,69,23
55,86,67
75,6,99
52,52,86
75,17,73
55,82,58
92,97,54
92,76,66
52,59,69
75,88,70
75,72,1
42,36,39
65,79,99
70,77,41
86,84,97
86,71,92
38,43,15
88,70,60
19,7,44
90,63,57
63,98,79
93,88,40
54,50,81
23,17,12
38,38,25
51,64,54
88,1,77
68,62,86
54,64,60
86,76,95
88,96,91
85,59,61
60,73,76
69,92,82
70,25,94
77,51,77
71,84,67
77,85,58
55,88,67
85,98,58
72,88,51
81,16,74
34,96,73
80,96,75
81,54,69
67,96,10
81,83,56
29,90,94
62,72,88
55,89,67
96,68,83
45,9,38
86,42,96
11,16,39
59,73,55
81,90,86
71,19,71
93,54,86
67,93,71
99,89,95
95,84,73
97,87,79
73,64,55
39,35,29
72,74,62
78,88,53
74,77,29
68,66,85
38,95,89
82,50,77
67,97,92
52,81,90
16,86,72
52,99,56
67,87,13
82,4,97
88,51,97
76,88,10
82,90,60
86,52,84
5,18,8
69,26,82
90,9,79
66,35,76
75,98,92
68,18,67
54,91,68
92,59,86
82,78,85
80,53,53
85,65,73
83,67,20
89,89,53
82,52,86
52,82,93
87,82,91
86,82,34
80,79,21
70,57,91
61,70,92
27,45,13
61,65,63
81,96,59
59,71,63
85,85,11
98,89,86
44,26,3
64,64,71
2,20,22
6,11,25
79,55,91
90,60,54
58,63,69
38,80,73
85,69,45
87,74,35
84,18,89
65,51,65
18,83,93
80,28,81
67,35,71
93,49,96
71,84,9
80,61,92
60,74,77
70,84,59
79,82,77
72,51,68
56,89,67
94,97,57
98,69,83
89,53,68
69,87,53
50,70,69
74,55,53
43,83,71
58,61,58
90,62,89
