200,100,100,100
75,78,8
90,92,28
98,92,22
90,96,42
53,94,84
94,75,40
75,84,39
78,87,32
87,90,5
96,77,42
76,1,92
98,96,19
37,95,75
89,67,17
47,33,38
65,80,67
72,31,90
67,74,6
76,70,20
85,29,96
82,95,30
1,19,20
90,69,34
70,70,64
82,85,26
88,74,5
35,89,94
22,19,47
95,76,34
83,93,8
6,77,97
76,94,17
67,2,76
86,97,36
96,97,25
60,63,88
51,79,54
19,75,82
98,76,37
70,97,6
19,23,27
45,95,77
89,70,31
86,79,14
80,85,42
74,88,57
24,45,40
30,90,98
95,91,22
14,68,67
67,82,6
91,73,23
8,23,10
96,80,17
95,96,1
97,70,32
96,70,18
99,86,7
35,24,22
69,91,6
91,70,8
67,97,29
72,72,30
87,90,45
44,9,17
19,86,89
67,82,7
96,69,45
1,3,22
96,88,14
77,27,71
48,78,75
81,77,48
67,70,17
71,87,48
34,92,95
80,68,1
93,72,45
81,77,84
94,80,15
88,68,29
86,90,3
91,70,11
70,74,11
67,70,33
91,87,48
30,67,67
90,94,49
90,77,13
97,68,15
88,93,46
81,96,6
91,68,16
24,97,84
69,81,38
91,85,20
33,21,2
70,80,23
81,51,88
70,39,90
87,66,12
96,81,58
41,67,91
47,44,3
93,86,16
94,93,44
32,48,23
23,90,67
70,72,5
87,19,73
67,22,78
69,93,25
97,96,24
92,97,33
76,70,11
82,86,29
83,72,40
37,32,48
93,74,49
98,88,14
3,94,96
44,84,74
58,72,85
76,81,38
3,79,87
96,71,3
82,92,34
66,2,78
26,11,4
80,93,15
75,68,32
67,10,95
96,67,17
89,70,73
15,83,92
75,86,9
71,83,1
31,68,70
86,23,71
88,88,26
15,26,44
71,70,18
63,57,55
87,95,16
91,99,14
8,76,81
66,89,33
96,81,30
89,92,36
23,68,79
71,87,7
96,88,36
71,76,31
81,79,42
97,73,37
58,62,69
81,92,45
82,89,39
74,93,45
76,93,12
93,78,36
99,76,32
83,78,25
10,77,77
92,79,17
30,17,49
40,78,96
99,81,27
94,86,27
79,40,92
31,81,75
95,90,27
13,80,77
48,41,31
56,65,91
3,97,95
13,85,66
35,26,26
82,82,10
86,52,85
72,71,40
89,37,80
98,96,8
99,90,33
90,71,35
86,76,75
78,87,35
68,1,87
70,62,84
73,88,37
99,79,29
81,87,16
80,90,35
71,98,38
57,79,96
98,82,24
99,96,30
87,93,11
95,87,2
84,73,34
