100,100,100,100
86,10,68
88,63,86
26,96,93
2,83,97
89,97,70
49,18,23
69,53,97
82,54,88
67,78,83
94,97,90
91,85,55
94,93,57
72,60,77
99,30,95
60,58,64
69,68,86
73,75,65
92,23,82
41,97,87
68,80,62
98,72,78
80,94,55
81,74,76
87,21,94
75,63,98
58,78,74
34,80,75
44,76,67
61,73,54
63,98,79
8,10,34
56,61,83
90,68,37
75,97,49
71,80,4
53,97,81
71,70,72
87,79,81
61,85,77
63,51,72
83,78,64
80,8,72
74,96,50
61,80,65
68,55,74
65,52,92
94,65,91
64,89,76
22,36,34
59,69,58
24,81,99
90,97,11
95,88,23
23,72,79
65,61,79
52,71,87
81,74,54
19,44,40
62,54,79
57,84,91
93,63,79
38,9,28
94,72,10
78,99,87
59,76,83
79,94,41
95,20,81
52,75,63
50,93,82
3,78,85
51,52,57
77,81,51
90,5,82
92,40,67
75,99,55
91,51,74
34,99,68
89,1,79
46,11,2
92,97,3
82,27,67
98,70,61
91,33,86
62,55,58
86,69,59
75,98,70
83,66,63
76,97,67
83,69,18
85,22,88
64,50,88
70,84,78
82,15,72
75,86,58
62,97,73
93,64,57
57,98,98
61,88,84
37,66,95
24,90,88
