100,100,100,100
69,93,10
79,20,41
48,20,4
96,94,41
97,97,32
84,41,52
48,67,91
6,78,80
15,82,67
90,79,46
24,77,97
21,98,75
83,5,88
63,83,98
86,90,19
84,48,67
61,54,14
98,74,95
67,93,10
52,56,73
50,37,25
78,70,55
87,53,68
52,92,59
38,76,84
21,10,85
96,10,74
76,12,73
76,11,84
98,15,29
59,35,99
70,90,18
6,44,18
36,73,67
76,27,89
93,44,22
65,73,51
88,64,38
5,85,30
47,78,34
81,21,74
34,96,59
78,38,85
11,31,14
13,55,36
59,51,95
32,38,12
98,9,93
34,77,65
13,28,18
53,13,19
74,19,86
32,14,89
92,75,8
2,76,98
1,12,60
81,2,26
47,41,91
87,78,7
22,33,53
80,91,17
96,80,27
47,98,75
16,41,48
32,77,99
52,16,24
17,49,22
59,87,55
28,21,45
52,56,32
62,91,85
52,28,5
71,12,88
87,33,70
46,31,14
77,89,98
26,98,49
56,91,91
98,87,15
98,80,11
82,74,87
73,75,47
27,48,32
17,20,32
95,40,2
90,37,75
29,31,31
14,95,76
41,86,18
16,17,76
37,72,76
97,84,21
31,96,66
40,67,68
70,72,35
79,40,68
30,68,87
67,49,89
19,79,93
87,59,94
