100,100,100,100
56,81,89
29,25,20
81,38,91
76,88,90
77,10,83
37,98,67
76,36,88
33,83,79
83,46,90
76,94,11
85,30,83
15,25,17
82,41,82
91,6,77
40,9,10
97,35,82
73,78,22
66,5,71
99,75,29
77,74,22
79,2,97
87,30,96
76,87,3
74,38,86
93,42,89
21,9,28
76,96,13
80,37,85
67,19,98
83,26,89
71,26,74
96,31,89
46,76,82
81,8,78
88,26,93
56,93,72
98,4,72
83,77,40
41,75,76
46,38,24
87,12,72
99,21,88
67,84,59
79,21,75
6,99,81
82,35,98
73,24,94
88,62,53
73,11,88
82,48,79
72,92,8
72,12,70
84,82,10
96,50,61
81,25,84
94,4,86
86,21,88
82,93,34
97,8,96
82,18,79
94,43,69
5,15,46
98,46,80
81,30,66
76,67,97
92,77,16
70,33,81
96,96,47
73,26,78
37,1,6
91,66,88
96,23,83
97,96,15
69,49,95
97,97,97
94,86,34
77,33,68
90,14,95
99,28,67
58,83,74
98,45,94
80,48,67
99,67,17
95,38,75
66,34,87
75,42,83
93,21,67
16,67,89
64,74,56
12,30,10
50,82,87
85,68,91
70,26,78
16,86,94
97,7,96
88,14,89
83,88,37
14,93,97
86,25,79
67,18,97
